node,volatility,eign,closeness,betwness,centrality,community,density,name,type
1017,1,0.000257549880197534,0.12953564507233248,0.006763115848453676,9,22,0.2923076923076923,"Schmauder, H.",incoming
1322,1,0.00033331068230912393,0.11349731330578658,9.849197837553897e-06,9,22,0.2923076923076923,"Zhu, L.",incoming
66,1,0.00033068627932796507,0.11349731330578658,9.849197837553897e-06,9,22,0.2923076923076923,"Bao, C.",incoming
179,3,0.00040634000503467715,0.11447480212851584,0.000176534672255743,12,22,0.2923076923076923,"Chen, B.",incoming
366,1,0.00048306855061812685,0.1310971706567661,0.013764633972136632,14,22,0.2923076923076923,"Fu, C.",incoming
1033,1,0.0004135727234377456,0.11458445232212552,0.007136634477460495,14,22,0.2923076923076923,"Sedlmair, M.",
1237,1,0.00030581051770520477,0.12995781447506688,0.018191312069488434,15,22,0.2923076923076923,"Weiskopf, D.",
258,1,0.000549516679404554,0.13152959672820128,0.024377014361706348,20,22,0.2923076923076923,"Deussen, O.",
1221,1,0.0005694930755923581,0.1326232463684025,0.04832000956757854,21,22,0.2923076923076923,"Wang, Y.",
1077,1,4.015027034720594e-05,0.10685678269254047,0.0,2,1,0.16666666666666666,"Sondag, M.",incoming
1194,1,4.015027034720594e-05,0.10685678269254047,0.0,2,1,0.16666666666666666,"Verbeek, K.",
586,1,0.0003774469509876811,0.12415793277041937,0.0,2,1,0.16666666666666666,"Kachkaev, A.",
390,1,0.0006034246574563327,0.14173716614253443,0.0,2,1,0.16666666666666666,"Gerdes, J.",incoming
776,1,0.0006034246574563327,0.14173716614253443,0.0,2,1,0.16666666666666666,"Mccurdy, N.",incoming
928,1,0.0006729017260257047,0.14198951718017694,0.0,3,1,0.16666666666666666,"Quinan, P.S.",incoming
211,1,0.000668204417394958,0.14182118343129704,0.0,3,1,0.16666666666666666,"Coles, K.",incoming
688,1,0.000668204417394958,0.14182118343129704,0.0,3,1,0.16666666666666666,"Lein, J.",incoming
770,1,0.000668204417394958,0.14182118343129704,0.0,3,1,0.16666666666666666,"McCurdy, N.",incoming
100,1,0.0036646455610186853,0.17052910652073994,0.0,3,1,0.16666666666666666,"Bigelow, A.",incoming
519,1,0.00013471221490929654,0.11962616822429906,0.0,3,1,0.16666666666666666,"House, D.H.",incoming
717,1,0.00013471221490929654,0.11962616822429906,0.0,3,1,0.16666666666666666,"Liu, L.",incoming
738,1,0.000407632184415517,0.12441619160093506,0.0,4,1,0.16666666666666666,"LÃ¶ffler, M.",incoming
1094,1,0.000407632184415517,0.12441619160093506,0.0,4,1,0.16666666666666666,"Staals, F.",incoming
1187,1,0.000407632184415517,0.12441619160093506,0.0,4,1,0.16666666666666666,"Van, G.A.",incoming
579,1,0.0026368703342682077,0.14759551909228757,0.0,4,1,0.16666666666666666,"Jones, S.",
612,1,0.0026368703342682077,0.14759551909228757,0.0,4,1,0.16666666666666666,"Kerzner, E.",incoming
785,1,0.0008572205353556344,0.1243515262206851,0.0,5,1,0.16666666666666666,"Meulemans, W.",incoming
83,1,0.0008572205353556344,0.1243515262206851,0.0,5,1,0.16666666666666666,"Beecham, R.",
228,1,0.0006947794495948234,0.14215825100926804,0.0034691063494495396,5,1,0.16666666666666666,"Creem-Regehr, S.H.",incoming
861,1,0.0006947794495948234,0.14215825100926804,0.0034691063494495396,5,1,0.16666666666666666,"Padilla, L.",incoming
1072,1,0.002285727996473373,0.1354003035928682,0.0016290241995436322,6,1,0.16666666666666666,"Slingsby, A.",
1178,1,0.002285727996473373,0.1354003035928682,0.0016290241995436322,6,1,0.16666666666666666,"Turkay, C.",
1267,1,0.0008878697313760412,0.12441619160093506,2.1887106305675328e-05,6,1,0.16666666666666666,"Wood, J.",
1085,1,0.0004141526978296604,0.12454572433555341,0.006960099805204754,6,1,0.16666666666666666,"Speckmann, B.",
409,1,0.017592192234281656,0.1635354316121655,0.02895590407071201,9,1,0.16666666666666666,"Goodwin, S.",
299,1,0.0033829690886136004,0.1486962936287123,0.03246204071459769,14,1,0.16666666666666666,"Dykes, J.",
786,1,0.006224340702541952,0.1746367419332833,0.06191439749486942,15,1,0.16666666666666666,"Meyer, M.",
1193,1,4.634159963766103e-05,0.09841725069872403,0.0,1,3,0.17980295566502463,"Veras, R.",incoming
78,1,0.0001599201740469588,0.09890547186796118,0.0,3,3,0.17980295566502463,"Baur, D.",
1161,1,0.00015992017404695878,0.09890547186796118,0.0,3,3,0.17980295566502463,"Thudt, A.",incoming
257,1,0.0007499933929717831,0.1319648849688903,0.0,3,3,0.17980295566502463,"Detienne, F.",incoming
315,1,0.0007499933929717831,0.1319648849688903,0.0,3,3,0.17980295566502463,"Eveillard, L.",incoming
570,1,0.0032594635683856816,0.13073898166590062,0.0,3,3,0.17980295566502463,"Jo, J.",
1196,1,0.0032594635683856816,0.13073898166590062,0.0,3,3,0.17980295566502463,"Vernier, F.",incoming
500,1,0.0005707011014804659,0.11322874417822912,0.0,4,3,0.17980295566502463,"Hill, M.",incoming
591,1,0.0005707011014804659,0.11322874417822912,0.0,4,3,0.17980295566502463,"Kamal, N.",incoming
124,1,0.003153906276133383,0.15317050989026768,0.013713015883122476,4,3,0.17980295566502463,"Boy, J.",
212,1,0.0005243595018428049,0.11328235627301048,0.0034909934557552148,4,3,0.17980295566502463,"Collins, C.",
37,1,0.0005661301746253216,0.11322874417822912,0.0,4,3,0.17980295566502463,"AndrÃ©, E.",incoming
649,1,0.0005661301746253216,0.11322874417822912,0.0,4,3,0.17980295566502463,"Koytek, P.",incoming
1195,1,0.0005661301746253216,0.11322874417822912,0.0,4,3,0.17980295566502463,"Vermeulen, J.",incoming
349,1,0.0036750946640427703,0.13189213696174096,0.0,4,3,0.17980295566502463,"Follmer, S.",incoming
399,1,0.0036750946640427703,0.13189213696174096,0.0,4,3,0.17980295566502463,"Goc, M.L.",incoming
729,1,0.0006132797087701114,0.11333601916087074,1.4591404203783552e-05,5,3,0.17980295566502463,"Loorak, M.H.",incoming
414,1,0.026112729408628795,0.1505678643477647,0.0,5,3,0.17980295566502463,"Grabowski, T.",incoming
496,1,0.026112729408628795,0.1505678643477647,0.0,5,3,0.17980295566502463,"Heulot, N.",incoming
746,1,0.026112729408628795,0.1505678643477647,0.0,5,3,0.17980295566502463,"Madhyastha, T.",incoming
1053,1,0.026112729408628795,0.1505678643477647,0.0,5,3,0.17980295566502463,"Shi, C.",
924,1,0.0006373382301635617,0.11328235627301048,0.0,5,3,0.17980295566502463,"Pusch, R.",incoming
1281,1,0.0006373382301635617,0.11328235627301048,0.0,5,3,0.17980295566502463,"Wun, T.",incoming
1212,1,0.0006373382301635617,0.11328235627301048,0.0,5,3,0.17980295566502463,"Walny, J.",
532,1,0.0006633096424517957,0.11338973291402756,0.003381557924226838,7,3,0.17980295566502463,"Huron, S.",
324,1,0.004582341085854603,0.1429225426813609,0.010382629729190173,9,3,0.17980295566502463,"Fekete, J.-D.",
167,0,0.0009862817866005198,0.11382128280142631,0.0038284196779677098,14,3,0.17980295566502463,"Carpendale, S.",
286,1,0.0290393293922101,0.15771413081647864,0.09621842575872891,15,3,0.17980295566502463,"Dragicevic, P.",
890,1,0.004287273408429346,0.13299184905425132,0.05033852057752779,16,3,0.17980295566502463,"Perin, C.",
1064,1,2.8457617787988188e-05,0.1320377132718533,0.0,2,29,0.16748768472906403,"Simonetto, P.",
523,1,0.00039871772262358135,0.14759551909228757,0.0,2,29,0.16748768472906403,"Hu, M.",
319,1,1.5771934395190987e-05,0.1287687494341217,0.0,2,29,0.16748768472906403,"Faust, R.",incoming
398,1,1.5771934395190987e-05,0.1287687494341217,0.0,2,29,0.16748768472906403,"Glickenstein, D.",incoming
142,1,0.0004580620013699823,0.1438679112739616,0.0,3,29,0.16748768472906403,"Brown, E.T.",incoming
618,1,0.0004580620013699823,0.1438679112739616,0.0,3,29,0.16748768472906403,"Kim, H.",incoming
213,1,1.750161743919947e-05,0.12883809178707492,0.0,3,29,0.16748768472906403,"Comba, J.L.D.",incoming
862,1,1.750161743919947e-05,0.12883809178707492,0.0,3,29,0.16748768472906403,"Pahins, C.A.L.",incoming
1100,1,1.750161743919947e-05,0.12883809178707492,0.0,3,29,0.16748768472906403,"Stephens, S.A.",incoming
1093,1,0.0035066708133783173,0.16742640759174118,0.0,3,29,0.16748768472906403,"Srinivasan, A.",incoming
624,1,6.712708669982046e-05,0.14732286727130428,0.0,3,29,0.16748768472906403,"Kindlmann, G.",
700,1,6.712708669982046e-05,0.14732286727130428,0.0,3,29,0.16748768472906403,"Li, M.",incoming
1007,1,0.0004580620013699823,0.1438679112739616,0.0,3,29,0.16748768472906403,"Sarvghad, A.",incoming
1235,1,0.0004580620013699823,0.1438679112739616,0.0,3,29,0.16748768472906403,"Weibel, N.",incoming
97,1,8.363364282992299e-05,0.13189213696174096,0.0,4,29,0.16748768472906403,"Bhaskar, A.S.",incoming
332,1,8.363364282992299e-05,0.13189213696174096,0.0,4,29,0.16748768472906403,"Ferreira, N.",
1234,1,8.363364282992299e-05,0.13189213696174096,0.0,4,29,0.16748768472906403,"Wei, Y.",incoming
1253,1,0.0003846750408174723,0.14065393089276787,0.0,4,29,0.16748768472906403,"Wilson, A.T.",incoming
1000,1,0.0005324679701267184,0.14404114175111266,2.1887106305675328e-05,5,29,0.16748768472906403,"Saket, B.",
11,1,0.001163425909993419,0.1529746396730167,0.0,6,29,0.16748768472906403,"Agnihotri, M.",incoming
1211,1,0.001163425909993419,0.1529746396730167,0.0,6,29,0.16748768472906403,"Wall, E.",incoming
271,1,0.0012445078795625683,0.16132996388981666,0.034248898083528115,8,29,0.16748768472906403,"Divis, K.",incoming
449,1,0.0012445078795625683,0.16132996388981666,0.034248898083528115,8,29,0.16748768472906403,"Haass, M.",incoming
766,1,0.0012445078795625683,0.16132996388981666,0.034248898083528115,8,29,0.16748768472906403,"Matzen, L.",incoming
1097,0,0.004067679082343485,0.17988897477338203,0.0824367241160081,10,29,0.16748768472906403,"Stasko, J.",
291,1,0.031417316745410304,0.2007150473562065,0.24604533574437495,11,29,0.16748768472906403,"Drucker, S.M.",
309,1,0.004191382263640348,0.17775062143283663,0.06916352595067635,13,29,0.16748768472906403,"Endert, A.",incoming
1222,1,0.000602062418569194,0.15028413093504908,0.11629256417810405,13,29,0.16748768472906403,"Wang, Z.",
1013,1,0.0001598128814114728,0.15535866003155724,0.09733721650637835,14,29,0.16748768472906403,"Scheidegger, C.",
367,1,2.5174894811925328e-05,0.1045226458927908,0.0,4,21,0.1949579831932773,"Fu, S.",incoming
1219,1,2.5174894811925328e-05,0.1045226458927908,0.0,4,21,0.1949579831932773,"Wang, Q.",incoming
162,1,5.9034016166808775e-05,0.11722309478128276,0.0,5,21,0.1949579831932773,"Cao, N.",
182,3,1.9082748682544127e-05,0.10272749525487253,0.0,5,21,0.1949579831932773,"Chen, J.",incoming
184,1,1.9082748682544127e-05,0.10272749525487253,0.0,5,21,0.1949579831932773,"Chen, R.",incoming
254,1,1.9082748682544127e-05,0.10272749525487253,0.0,5,21,0.1949579831932773,"Deng, Z.",incoming
1239,1,1.9082748682544127e-05,0.10272749525487253,0.0,5,21,0.1949579831932773,"Weng, D.",incoming
1277,1,1.9082748682544127e-05,0.10272749525487253,0.0,5,21,0.1949579831932773,"Wu, F.",incoming
702,1,4.4239183635964644e-06,0.0922685447160039,0.0,5,21,0.1949579831932773,"Li, T.",incoming
663,1,2.6272796308905878e-05,0.10321498552571101,0.0,5,21,0.1949579831932773,"Lai, J.",incoming
979,1,2.6272796308905878e-05,0.10321498552571101,0.0,5,21,0.1949579831932773,"Rubab, S.",incoming
1142,1,2.6272796308905878e-05,0.10321498552571101,0.0,5,21,0.1949579831932773,"Tang, T.",incoming
1305,1,2.6272796308905878e-05,0.10321498552571101,0.0,5,21,0.1949579831932773,"Yu, L.",incoming
1295,1,0.00011417154846309767,0.11885361969627328,0.0,6,21,0.1949579831932773,"Yang, S.",incoming
1321,1,0.00011417154846309767,0.11885361969627328,0.0,6,21,0.1949579831932773,"Zhou, Z.",incoming
1323,1,0.00011417154846309767,0.11885361969627328,0.0,6,21,0.1949579831932773,"Zhu, M.",incoming
723,3,2.3122104766042665e-06,0.08238716819855307,0.0,6,21,0.1949579831932773,"Livnat, Y.",incoming
1155,1,2.3122104766042665e-06,0.08238716819855307,0.0,6,21,0.1949579831932773,"Thiagarajan, J.J.",incoming
1215,1,2.3122104766042665e-06,0.08238716819855307,0.0,6,21,0.1949579831932773,"Wang, B.",incoming
566,1,6.283209401019978e-05,0.10465981471942176,0.0,6,21,0.1949579831932773,"Ji, C.",incoming
667,1,6.283209401019978e-05,0.10465981471942176,0.0,6,21,0.1949579831932773,"Lan, J.",incoming
1058,1,6.283209401019978e-05,0.10465981471942176,0.0,6,21,0.1949579831932773,"Shu, X.",incoming
1217,3,6.283209401019978e-05,0.10465981471942176,0.0,6,21,0.1949579831932773,"Wang, J.",incoming
1316,1,6.283209401019978e-05,0.10465981471942176,0.0,6,21,0.1949579831932773,"Zhao, K.",incoming
136,1,5.018341766006915e-06,0.09237541947822321,0.0025772067674932706,8,21,0.1949579831932773,"Bremer, P.-T.",
719,1,5.018341766006915e-06,0.09237541947822321,0.0025772067674932706,8,21,0.1949579831932773,"Liu, S.",
876,1,5.018341766006915e-06,0.09237541947822321,0.0025772067674932706,8,21,0.1949579831932773,"Pascucci, V.",
1092,1,5.018341766006915e-06,0.09237541947822321,0.0025772067674932706,8,21,0.1949579831932773,"Srikumar, V.",incoming
1052,1,0.00013649607032432186,0.11986590002434776,0.0009765099658966354,9,21,0.1949579831932773,"Shen, Q.",incoming
705,1,2.7271140146649955e-05,0.10488923123568528,0.02731510866948281,9,21,0.1949579831932773,"Li, Z.",incoming
44,3,0.00015204849993627568,0.13655955276746468,0.06227238026055679,11,21,0.1949579831932773,"Archambault, D.",incoming
926,1,0.0001431199635722387,0.12053014430659854,0.028960248687723306,12,21,0.1949579831932773,"Qu, H.",
234,1,7.463800876828311e-05,0.11809098541391812,0.015033620874629713,12,21,0.1949579831932773,"Cui, W.",
1311,1,0.0002948594246599316,0.11508048891226462,0.013345374681711653,12,21,0.1949579831932773,"Zhang, H.",incoming
1279,1,0.00012807536858879746,0.11879460598242211,0.030750477305431033,20,21,0.1949579831932773,"Wu, Y.",
163,1,0.0005700699549210723,0.12441619160093506,0.0,1,7,0.15798319327731092,"Cappers, B.C.M.",incoming
798,1,5.624635839714689e-05,0.10704802525664345,0.0,1,7,0.15798319327731092,"Molchanov, V.",incoming
765,1,0.0006318649682102074,0.12480560065132923,0.0,2,7,0.15798319327731092,"Matute, J.",incoming
1012,1,0.006404099299690738,0.14906687629196144,0.0,3,7,0.15798319327731092,"Scheepens, R.",
1337,2,0.006404099299690738,0.14906687629196144,0.0,3,7,0.15798319327731092,"van de Wetering, H.",
1282,1,0.01475888328772141,0.1386970066368685,0.0,3,7,0.15798319327731092,"Wybrow, M.",
716,1,0.0006364322423263795,0.1248707392737986,0.0034909934557552148,3,7,0.15798319327731092,"Linsen, L.",incoming
831,1,0.006410185871317016,0.14925286116568817,0.0,3,7,0.15798319327731092,"Nicol, F.",incoming
922,1,0.006410185871317016,0.14925286116568817,0.0,3,7,0.15798319327731092,"Puechmorel, S.",incoming
1336,0,0.006450389683796615,0.1491598107534901,0.0034909934557552148,4,7,0.15798319327731092,"van Wijk, J.J.",
95,1,0.08291721422552081,0.16754365297520876,0.0,4,7,0.15798319327731092,"Beyer, J.",
386,1,0.07280658726844202,0.15161745022091136,0.0,4,7,0.15798319327731092,"Gehlenborg, N.",
609,1,0.07280658726844202,0.15161745022091136,0.0,4,7,0.15798319327731092,"Kerpedjiev, P.",incoming
689,1,0.07280658726844202,0.15161745022091136,0.0,4,7,0.15798319327731092,"Lekschas, F.",incoming
377,1,0.019825580871407508,0.13885800142112487,0.0,5,7,0.15798319327731092,"Gange, G.",incoming
1303,1,0.019825580871407508,0.13885800142112487,0.0,5,7,0.15798319327731092,"Yoghourdjian, V.",incoming
662,1,0.03257765847197705,0.15729936650137943,0.0,5,7,0.15798319327731092,"Laha, B.",incoming
1158,1,0.03257765847197705,0.15729936650137943,0.0,5,7,0.15798319327731092,"Thomas, B.H.",incoming
1149,1,0.0065131731715251,0.14953271028037382,0.010407319048348618,5,7,0.15798319327731092,"Telea, A.C.",
181,1,0.032202096893466016,0.15729936650137943,0.0,5,7,0.15798319327731092,"Chen, H.",incoming
561,1,0.032202096893466016,0.15729936650137943,0.0,5,7,0.15798319327731092,"Jenny, B.",incoming
24,1,0.029348277887252118,0.17735532724136258,0.0,5,7,0.15798319327731092,"Alligier, R.",incoming
615,1,0.021024019871233916,0.13893863905261214,1.0943553152837662e-05,6,7,0.15798319327731092,"Kieffer, S.",incoming
1296,1,0.03363060435458376,0.16014212613694653,0.0021659550286650844,6,7,0.15798319327731092,"Yang, Y.",incoming
1205,1,0.029604379033992705,0.1805678010932816,0.016293688109114145,6,7,0.15798319327731092,"Vuillemot, R.",
196,1,0.10071997878086814,0.167778637060728,0.0,6,7,0.15798319327731092,"Choi, J.",incoming
563,1,0.10071997878086814,0.167778637060728,0.0,6,7,0.15798319327731092,"Jeong, W.",incoming
699,3,0.10071997878086814,0.167778637060728,0.0,6,7,0.15798319327731092,"Li, J.",incoming
1060,1,0.10745295321030823,0.1678963764551566,8.207664864628248e-06,7,7,0.15798319327731092,"Sicat, R.",incoming
628,1,0.03750455590589536,0.15761023481462327,0.0010071612923610608,8,7,0.15798319327731092,"Klein, K.",incoming
533,1,0.059608440358075,0.18561081182978909,0.053007834390351165,14,7,0.15798319327731092,"Hurter, C.",
298,1,0.07298703379612928,0.16992353440951571,0.019960787712829088,16,7,0.15798319327731092,"Dwyer, T.",
755,1,0.07298703379612928,0.16992353440951571,0.019960787712829088,16,7,0.15798319327731092,"Marriott, K.",
218,1,0.15256286126018018,0.19514872467259226,0.1573487608696665,20,7,0.15798319327731092,"Cordeil, M.",incoming
51,1,0.18809045812028133,0.18084076829070153,0.11817024620285475,23,7,0.15798319327731092,"Bach, B.",incoming
947,1,0.009726512072783614,0.12138626912663526,0.0,1,33,0.18536585365853658,"Ren, L.",incoming
452,1,0.059672583277450085,0.1430935026606448,0.0,2,33,0.18536585365853658,"Haehn, D.",incoming
387,1,0.07493211478596928,0.1431791361152592,0.0,3,33,0.18536585365853658,"Gehrmann, S.",incoming
986,1,0.07493211478596928,0.1431791361152592,0.0,3,33,0.18536585365853658,"Rush, A.M.",incoming
202,1,0.08297627410946819,0.14326487212490907,0.0,4,33,0.18536585365853658,"Chul, B.",incoming
848,3,0.08297627410946819,0.14326487212490907,0.0,4,33,0.18536585365853658,"Oelke, D.",incoming
1020,3,0.08297627410946819,0.14326487212490907,0.0,4,33,0.18536585365853658,"Schreck, T.",incoming
270,1,0.09724955066522475,0.14335071087393536,0.0,5,33,0.18536585365853658,"Dinkla, K.",
388,1,0.09724955066522475,0.14335071087393536,0.0,5,33,0.18536585365853658,"Genest, B.",incoming
940,1,0.09724955066522475,0.14335071087393536,0.0,5,33,0.18536585365853658,"Reiling, S.",incoming
431,2,0.08565755960286835,0.1517135931823704,0.0,5,33,0.18536585365853658,"Gross, M.H.",incoming
537,1,0.08565755960286835,0.1517135931823704,0.0,5,33,0.18536585365853658,"Im, H.",incoming
1022,1,0.08565755960286835,0.1517135931823704,0.0,5,33,0.18536585365853658,"Schriber, S.",incoming
121,1,0.1092666123805927,0.14473825556479014,0.0,6,33,0.18536585365853658,"Botros, J.",incoming
896,1,0.1092666123805927,0.14473825556479014,0.0,6,33,0.18536585365853658,"Peterson, B.",incoming
279,1,0.08356838676805328,0.14508934896822204,0.0,6,33,0.18536585365853658,"Dontcheva, M.",incoming
703,1,0.08356838676805328,0.14508934896822204,0.0,6,33,0.18536585365853658,"Li, W.",incoming
913,1,0.08356838676805328,0.14508934896822204,0.0,6,33,0.18536585365853658,"Popovic, J.",incoming
1031,1,0.08356838676805328,0.14508934896822204,0.0,6,33,0.18536585365853658,"Schweickart, E.",incoming
27,1,0.11005641638243568,0.14482586952094317,0.0034909934557552148,7,33,0.18536585365853658,"Alsallakh, B.",
58,1,0.09221091275961267,0.14352269732969294,0.0,7,33,0.18536585365853658,"Bainbridge, C.M.",incoming
112,1,0.09221091275961267,0.14352269732969294,0.0,7,33,0.18536585365853658,"Borkin, D.",incoming
113,1,0.09221091275961267,0.14352269732969294,0.0,7,33,0.18536585365853658,"Borkin, M.",
156,1,0.09221091275961267,0.14352269732969294,0.0,7,33,0.18536585365853658,"Bylinskii, Z.",
852,1,0.09221091275961267,0.14352269732969294,0.0,7,33,0.18536585365853658,"Oliva, A.",
1273,1,0.09221091275961267,0.14352269732969294,0.0,7,33,0.18536585365853658,"Wook, N.",incoming
1300,1,0.09221091275961267,0.14352269732969294,0.0,7,33,0.18536585365853658,"Yeh, C.S.",
697,1,0.11115027808456752,0.1459745798954229,0.04688218170675655,8,33,0.18536585365853658,"Lex, A.",
721,1,0.08506126765443568,0.147504523087915,0.030099358115681627,8,33,0.18536585365853658,"Liu, Z.",
115,1,0.1329569397886265,0.1450014160294534,0.00020792750990391562,9,33,0.18536585365853658,"Borowsky, M.",incoming
361,1,0.1802456863393911,0.143695096966125,0.0,9,33,0.18536585365853658,"Fredericks, C.",incoming
497,1,0.1802456863393911,0.143695096966125,0.0,9,33,0.18536585365853658,"Higgins, D.",incoming
528,1,0.1802456863393911,0.143695096966125,0.0,9,33,0.18536585365853658,"Huff, C.",incoming
625,1,0.1802456863393911,0.143695096966125,0.0,9,33,0.18536585365853658,"King, G.",incoming
640,1,0.1802456863393911,0.143695096966125,0.0,9,33,0.18536585365853658,"Komisarchik, M.",incoming
1030,1,0.1802456863393911,0.143695096966125,0.0,9,33,0.18536585365853658,"Schwab, M.",incoming
1111,1,0.1802456863393911,0.143695096966125,0.0,9,33,0.18536585365853658,"Strezhnev, A.",incoming
619,1,0.11970803141472827,0.15356375895288712,0.00344797680264028,10,33,0.18536585365853658,"Kim, N.W.",incoming
1167,1,0.18509116904171563,0.14378145219266714,4.3774212611350656e-05,10,33,0.18536585365853658,"Tompkin, J.",incoming
1112,1,0.2828221162453487,0.14615292391484308,0.0020956904287684126,22,33,0.18536585365853658,"Strobelt, H.",
899,1,0.49010981683763594,0.17670039619541958,0.17499215626251863,49,33,0.18536585365853658,"Pfister, H.",
